index,YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
42246,2005,7,TX,Total Electric Power Industry,Other Gases (Billion BTU),1992.02
42247,2005,7,TX,"Electric Generators, Electric Utilities",Coal (Short Tons),3644123
42248,2005,7,TX,"Electric Generators, Electric Utilities",Petroleum (Barrels),6712.32
42249,2005,7,TX,"Electric Generators, Electric Utilities",Natural Gas (Mcf),42748642.9
42250,2005,7,TX,"Electric Generators, Independent Power Producers",Coal (Short Tons),5493705
42251,2005,7,TX,"Electric Generators, Independent Power Producers",Petroleum (Barrels),26264
42252,2005,7,TX,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),88391165.7
42253,2005,7,TX,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
42254,2005,7,TX,"Combined Heat and Power, Electric Power",Petroleum (Barrels),202024.6
42255,2005,7,TX,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),27678907
42256,2005,7,TX,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),735.72
42257,2005,7,TX,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),433.93
42258,2005,7,TX,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),375745.89
42259,2005,7,TX,"Combined Heat and Power, Industrial Power",Coal (Short Tons),199238
42260,2005,7,TX,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),27259.78
42261,2005,7,TX,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),22927688.6
42262,2005,7,TX,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),1256.3
42263,2005,7,UT,Total Electric Power Industry,Coal (Short Tons),1601437.97
42264,2005,7,UT,Total Electric Power Industry,Petroleum (Barrels),5717.19
42265,2005,7,UT,Total Electric Power Industry,Natural Gas (Mcf),2366689.35
42266,2005,7,UT,Total Electric Power Industry,Other Gases (Billion BTU),0
42267,2005,7,UT,"Electric Generators, Electric Utilities",Coal (Short Tons),1520567.02
42268,2005,7,UT,"Electric Generators, Electric Utilities",Petroleum (Barrels),5544.83
42269,2005,7,UT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2078553.85
42270,2005,7,UT,"Electric Generators, Independent Power Producers",Coal (Short Tons),44260.38
42271,2005,7,UT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),172.36
42272,2005,7,UT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),268690.93
42273,2005,7,UT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
